Stem,Year,DBH,Comment
361463,1996,6.9,NA
361463,1999,7.3,NA
361463,2002,7.9,NA
361463,2005,8.3,NA
361463,2014,12.5,NA
361464,1993,34.5,NA
361464,1996,35.2,NA
361464,1999,35.3,NA
361464,2002,37.6,NA
361464,2005,38.3,NA
361464,2014,39.1,weaken
361465,1993,5.8,NA
361465,1996,5.8,NA
361465,1999,5.7,NA
361465,2002,5.9,NA
361465,2005,NA,cut
361466,1993,7.3,NA
361466,1996,7.5,NA
361466,1999,7.6,NA
361466,2002,7.7,NA
361466,2005,NA,cut
361595,1996,3.1,NA
361595,1999,3.2,NA
361595,2002,3.4,NA
361595,2005,3.3,NA
361595,2014,NA,dead
361941,1993,7.2,NA
361941,1996,7.2,NA
361941,1999,7.4,NA
361941,2002,7.6,NA
361941,2005,NA,cut
362467,1993,14,NA
362467,1996,15.1,NA
362467,1999,16.2,NA
362467,2002,17.2,NA
362467,2005,17.7,NA
362467,2014,19.1,NA
362468,1993,5,NA
362468,1996,5.7,NA
362468,1999,6.2,NA
362468,2002,6.7,NA
362468,2005,NA,cut
362469,1993,4.2,NA
362469,1996,4.1,NA
362469,1999,4.2,NA
362469,2002,NA,dead
362470,1993,3.2,NA
362470,1996,NA,dead
362471,1993,16.8,NA
362471,1996,18.5,NA
362471,1999,20.4,NA
362471,2002,21.8,NA
362471,2005,23.5,NA
362471,2014,27.8,NA
WG505,2014,4.8,bark-stripped
WG506,2014,3.8,NA
WG507,2014,3.6,NA
WG508,2014,3.8,NA
WG510,2014,3.1,NA
WG511,2014,5.5,NA
WG512,2014,4.3,NA
363000,2002,3.3,NA
363000,2005,NA,cut
363472,1993,25.4,NA
363472,1996,26.4,NA
363472,1999,27.9,NA
363472,2002,29,NA
363472,2005,30.3,NA
363472,2014,32.7,NA
363473,1993,3.4,NA
363473,1996,3.2,NA
363473,1999,3.6,NA
363473,2002,3.6,NA
363473,2005,NA,cut
363474,1993,3.2,NA
363474,1996,3.3,NA
363474,1999,3.5,NA
363474,2002,3.7,NA
363474,2005,3.7,NA
363474,2014,5.2,NA
363475,1993,25.9,NA
363475,1996,NA,dead
363476,1993,10.5,NA
363476,1996,11.2,NA
363476,1999,12.2,NA
363476,2002,14,NA
363476,2005,13.8,NA
363476,2014,17.9,NA
364201,1999,3.3,NA
364201,2002,3.7,NA
364201,2005,NA,cut
364477,1993,15.8,NA
364477,1996,16.2,NA
364477,1999,16.7,NA
364477,2002,16.6,NA
364477,2005,NA,cut
364478,1993,9.3,NA
364478,1996,9.5,NA
364478,1999,9.7,NA
364478,2002,9.7,NA
364478,2005,10.2,NA
364478,2014,10.2,NA
364942,1993,3,NA
364942,1996,3.2,NA
364942,1999,3.6,NA
364942,2002,4,NA
364942,2005,NA,cut
365353,2002,3.7,NA
365353,2005,4.6,NA
365353,2014,7.9,bark-stripped
365354,2002,3.5,NA
365354,2005,4,NA
365354,2014,NA,dead
365479,1993,27.1,NA
365479,1996,27.6,NA
365479,1999,27.7,NA
365479,2002,27.7,NA
365479,2005,NA,cut
365707,2005,4.1,NA
365707,2014,NA,dead
365708,2002,3.5,NA
365708,2005,4.1,NA
365708,2014,NA,dead
365711,2005,3.5,NA
365711,2014,NA,dead
366202,1999,4.3,NA
366202,2002,5.8,NA
366202,2005,NA,cut
366203,1999,3.5,NA
366203,2002,3.5,NA
366203,2005,3.5,NA
366203,2014,4.9,NA
366204,1999,3,NA
366204,2002,3.2,NA
366204,2005,3.1,NA
366204,2014,4.8,NA
366205,1999,3.5,NA
366205,2002,3.8,NA
366205,2005,4,NA
366205,2014,NA,dead
366206,1999,4,NA
366206,2002,4.5,NA
366206,2005,4.9,NA
366206,2014,5.8,NA
366355,2002,4.3,NA
366355,2005,NA,cut
366356,2002,3.2,NA
366356,2005,NA,cut
366480,1993,18.7,NA
366480,1996,19.3,NA
366480,1999,19.9,NA
366480,2002,20.6,NA
366480,2005,NA,dead
366481,1993,17.7,NA
366481,1996,18.1,NA
366481,1999,18.1,NA
366481,2002,18.5,NA
366481,2005,NA,dead
366482,1993,14.4,NA
366482,1996,14.6,NA
366482,1999,14.9,NA
366482,2002,15.2,NA
366482,2005,15.2,NA
366482,2014,NA,dead
366945,1993,3.2,NA
366945,1996,3.8,NA
366945,1999,4.9,NA
366945,2002,6,NA
366945,2005,8,NA
366945,2014,NA,dead
WG522,2014,5.8,bark-stripped
WG523,2014,5.8,bark-stripped
367207,1999,3.2,NA
367207,2002,3.2,NA
367207,2005,NA,cut
367208,1999,4,NA
367208,2002,4.5,NA
367208,2005,5.7,NA
367208,2014,14.4,bark-stripped
367483,1993,3.6,NA
367483,1996,3.7,NA
367483,1999,4,NA
367483,2002,4.1,NA
367483,2005,NA,cut
367484,2002,3,NA
367484,2005,NA,cut
367485,1993,11,NA
367485,1996,11.9,NA
367485,1999,13.3,NA
367485,2002,14.2,NA
367485,2005,14.9,NA
367485,2014,NA,dead
367486,1993,3.8,NA
367486,1996,4.2,NA
367486,1999,4.8,NA
367486,2002,5,NA
367486,2005,NA,cut
367943,1993,3.2,NA
367943,1996,3.5,NA
367943,1999,4.3,NA
367943,2002,4.6,NA
367943,2005,NA,cut
368487,1993,28.4,NA
368487,1996,29.3,NA
368487,1999,30.4,NA
368487,2002,31.1,NA
368487,2005,31.8,NA
368487,2014,32.4,NA
368488,1993,9.4,NA
368488,1996,10,NA
368488,1999,10.3,NA
368488,2002,10.7,NA
368488,2005,11.1,NA
368488,2014,13.6,NA
368489,1993,16.5,NA
368489,1996,17,NA
368489,1999,17.5,NA
368489,2002,17.7,NA
368489,2005,17.8,NA
368489,2014,18.1,NA
368490,1993,16.4,NA
368490,1996,17.3,NA
368490,1999,18.9,NA
368490,2002,20,NA
368490,2005,21.2,NA
368490,2014,25.9,NA
368496,1993,4.7,NA
368496,1996,4.6,NA
368496,1999,NA,dead
368591,1996,3.5,NA
368591,1999,3.9,NA
368591,2002,4.3,NA
368591,2005,NA,cut
369200,1999,3,NA
369200,2002,3.2,NA
369200,2005,NA,cut
369491,1993,20.2,NA
369491,1996,20.6,NA
369491,1999,21.2,NA
369491,2002,21.6,NA
369491,2005,22.1,NA
369491,2014,NA,dead
369492,1993,13.8,NA
369492,1996,14,NA
369492,1999,14,NA
369492,2002,14.3,NA
369492,2005,14.5,NA
369492,2014,NA,dead
369493,1993,5.2,NA
369493,1996,5.6,NA
369493,1999,6.2,NA
369493,2002,NA,dead
369494,1993,4,NA
369494,1996,3.9,NA
369494,1999,4,NA
369494,2002,4.1,NA
369494,2005,NA,cut
369495,1993,34.9,NA
369495,1996,35,NA
369495,1999,35.6,NA
369495,2002,NA,dead
369592,1996,4.6,NA
369592,1999,5.2,NA
369592,2002,5.7,NA
369592,2005,NA,cut
369593,1996,3.8,NA
369593,1999,4.2,NA
369593,2002,NA,dead
369944,1993,8.9,NA
369944,1996,9,NA
369944,1999,9,NA
369944,2002,9,NA
369944,2005,9.1,NA
369944,2014,9.7,NA
370358,1993,4,NA
370358,1996,4.8,NA
370358,1999,6,NA
370358,2002,7.8,NA
370358,2005,NA,cut
370359,1993,4.9,NA
370359,1996,5.7,NA
370359,1999,6.8,NA
370359,2002,7.8,NA
370359,2005,NA,cut
370360,1993,4.5,NA
370360,1996,5.2,NA
370360,1999,6.8,NA
370360,2002,6.2,NA
370360,2005,NA,cut
370421,2002,3.4,NA
370421,2005,3.9,NA
370421,2014,4.2,bark-stripped
370422,2002,3.5,NA
370422,2005,3.9,NA
370422,2014,6.3,NA
370423,2002,3.9,NA
370423,2005,NA,cut
370424,2002,3.7,NA
370424,2005,4.5,NA
370424,2014,9.8,wounded
370596,1996,3.9,NA
370596,1999,5.9,NA
370596,2002,6.2,NA
370596,2005,6.2,NA
370596,2014,7.6,bark-stripped
370709,2005,3.4,NA
370709,2014,4.6,bark-stripped/fallen
371361,1993,6.4,NA
371361,1996,6.8,NA
371361,1999,7.4,NA
371361,2002,7.6,NA
371361,2005,NA,cut
371362,1993,22.1,NA
371362,1996,22.7,NA
371362,1999,23.7,NA
371362,2002,24.7,NA
371362,2005,NA,cut
371363,1993,30.8,NA
371363,1996,32.9,NA
371363,1999,35.8,NA
371363,2002,38.2,NA
371363,2005,39.9,NA
371363,2014,NA,cut
371364,1993,11.4,NA
371364,1996,11.7,NA
371364,1999,12.1,NA
371364,2002,12.3,NA
371364,2005,NA,cut
WG534,2014,5.8,bark-stripped
WG535,2014,4.4,NA
WG536,2014,5.1,bark-stripped
WG537,2014,5.6,bark-stripped
WG538,2014,5.7,NA
WG539,2014,5,bark-stripped
372366,1993,19.8,NA
372366,1996,20,NA
372366,1999,20.6,NA
372366,2002,20.9,NA
372366,2005,21.7,NA
372366,2014,22.8,NA
372368,1993,5,NA
372368,1996,4.9,NA
372368,1999,NA,dead
373369,1993,3.3,NA
373369,1996,3.6,NA
373369,1999,3.5,NA
373369,2002,NA,dead
373370,1993,21.4,NA
373370,1996,22.6,NA
373370,1999,23.7,NA
373370,2002,24.7,NA
373370,2005,NA,cut
373371,1993,17.1,NA
373371,1996,18.1,NA
373371,1999,18.9,NA
373371,2002,19.5,NA
373371,2005,NA,cut
373372,1993,4.4,NA
373372,1996,4.3,NA
373372,1999,4.3,NA
373372,2002,NA,dead
373373,1993,3.2,NA
373373,1996,3.2,NA
373373,1999,NA,dead
373374,1993,13.1,NA
373374,1996,13.9,NA
373374,1999,14.3,NA
373374,2002,14.6,NA
373374,2005,NA,cut
WG541,2014,5.1,NA
WG542,2014,3.9,NA
WG543,2014,3.9,NA
WG544,2014,4.2,NA
374375,1993,3.2,NA
374375,1996,3.5,NA
374375,1999,3.8,NA
374375,2002,NA,dead
374376,1993,11.8,NA
374376,1996,NA,dead
374377,1993,3.2,NA
374377,1996,3.7,NA
374377,1999,4,NA
374377,2002,4.1,NA
374377,2005,NA,cut
374378,1993,16.4,NA
374378,1996,17.6,NA
374378,1999,18.8,NA
374378,2002,19.7,NA
374378,2005,20,NA
374378,2014,22.6,NA
374379,1993,9.5,NA
374379,1996,10.7,NA
374379,1999,12,NA
374379,2002,13,NA
374379,2005,NA,cut
374380,1993,4.3,NA
374380,1996,4.5,NA
374380,1999,4.8,NA
374380,2002,5.1,NA
374380,2005,NA,cut
374381,1993,3.6,NA
374381,1996,4,NA
374381,1999,4.3,NA
374381,2002,4.5,NA
374381,2005,NA,dead
374382,1993,9.7,NA
374382,1996,10.2,NA
374382,1999,10.5,NA
374382,2002,10.6,NA
374382,2005,NA,cut
374383,1993,6,NA
374383,1996,6.1,NA
374383,1999,6.3,NA
374383,2002,6.4,NA
374383,2005,NA,cut
374384,1993,3.9,NA
374384,1996,4,NA
374384,1999,4.1,NA
374384,2002,4.1,NA
374384,2005,NA,cut
374385,1993,15,NA
374385,1996,15,NA
374385,1999,NA,dead
374386,1993,4.6,NA
374386,1996,5.4,NA
374386,1999,7.4,NA
374386,2002,9,NA
374386,2005,NA,cut
375209,1999,3.8,NA
375209,2002,4.2,NA
375209,2005,4.9,NA
375209,2014,13,bark-stripped
375210,1999,3.6,NA
375210,2002,4.3,NA
375210,2005,NA,cut
375387,1993,5,NA
375387,1996,5.5,NA
375387,1999,6.1,NA
375387,2002,6.7,NA
375387,2005,NA,cut
375388,1993,4.3,NA
375388,1996,5.2,NA
375388,1999,6.3,NA
375388,2002,8.3,NA
375388,2005,NA,cut
375389,1993,7.6,NA
375389,1996,8.3,NA
375389,1999,9.3,NA
375389,2002,10.2,NA
375389,2005,10.4,NA
375389,2014,11,wounded
375390,1993,6.6,NA
375390,1996,7.9,NA
375390,1999,9.5,NA
375390,2002,11.2,NA
375390,2005,NA,cut
375391,1993,3.5,NA
375391,1996,3.9,NA
375391,1999,3.9,NA
375391,2002,3.9,NA
375391,2005,NA,cut
375392,1993,9.5,NA
375392,1996,10.8,NA
375392,1999,11.9,NA
375392,2002,12.8,NA
375392,2005,13.2,NA
375392,2014,NA,dead
375393,1993,3.9,NA
375393,1996,4.4,NA
375393,1999,5.6,NA
375393,2002,6.7,NA
375393,2005,NA,cut
375710,2005,3.3,NA
375710,2014,4.4,wounded
376211,1999,3.7,NA
376211,2002,4.2,NA
376211,2005,NA,cut
376394,1993,21.2,NA
376394,1996,21.4,NA
376394,1999,21.5,NA
376394,2002,21.5,NA
376394,2005,NA,dead
376395,1993,4,NA
376395,1996,4.4,NA
376395,1999,4.9,NA
376395,2002,5.4,NA
376395,2005,NA,cut
376396,1993,20.1,NA
376396,1996,21.6,NA
376396,1999,23.2,NA
376396,2002,24.5,NA
376396,2005,25.9,NA
376396,2014,NA,dead
376397,1993,26.7,NA
376397,1996,26.9,NA
376397,1999,27.2,NA
376397,2002,28.2,NA
376397,2005,28.8,NA
376397,2014,NA,dead
376398,1993,3.8,NA
376398,1996,3.9,NA
376398,1999,4.3,NA
376398,2002,4.3,NA
376398,2005,4.2,NA
376398,2014,NA,dead
376712,2005,3.3,NA
376712,2014,6.6,bark-stripped
WG550,2014,4.6,bark-stripped
WG553,2014,6.2,bark-stripped
377357,2002,3.4,NA
377357,2005,NA,cut
377358,2002,3.5,NA
377358,2005,NA,cut
377399,1993,7.5,NA
377399,1996,8,NA
377399,1999,8.5,NA
377399,2002,9,NA
377399,2005,10,NA
377399,2014,16.6,NA
377400,1993,4.7,NA
377400,1996,4.7,NA
377400,1999,4.7,NA
377400,2002,NA,dead
377401,1993,19.1,NA
377401,1996,19.2,NA
377401,1999,NA,dead
377402,1993,26.5,NA
377402,1996,27.6,NA
377402,1999,28,NA
377402,2002,28.9,NA
377402,2005,29,NA
377402,2014,NA,dead
377403,1993,21.2,NA
377403,1996,22.2,NA
377403,1999,23.3,NA
377403,2002,24.7,NA
377403,2005,25.8,NA
377403,2014,29.4,NA
377404,1993,3.8,NA
377404,1996,4.4,NA
377404,1999,4.7,NA
377404,2002,5.5,NA
377404,2005,NA,cut
377405,1993,17.3,NA
377405,1996,17.7,NA
377405,1999,18.2,NA
377405,2002,18.4,NA
377405,2005,18.7,NA
377405,2014,20.5,NA
377406,1993,4.7,NA
377406,1996,5.1,NA
377406,1999,7.3,NA
377406,2002,7.8,NA
377406,2005,NA,cut
WG556,2014,9.7,bark-stripped
378407,1993,6.8,NA
378407,1996,6.9,NA
378407,1999,7,NA
378407,2002,7,NA
378407,2005,7.1,NA
378407,2014,9,NA
378408,1993,3.6,NA
378408,1996,3.8,NA
378408,1999,4.2,NA
378408,2002,4.2,NA
378408,2005,NA,cut
378409,1993,16,NA
378409,1996,17,NA
378409,1999,18.4,NA
378409,2002,19.4,NA
378409,2005,20.3,NA
378409,2014,23.6,NA
379212,1999,3.2,NA
379212,2002,3.3,NA
379212,2005,NA,cut
379410,1993,3.2,NA
379410,1996,3.5,NA
379410,1999,4,NA
379410,2002,4.2,NA
379410,2005,NA,cut
379411,1993,3.4,NA
379411,1996,3.5,NA
379411,1999,3.6,NA
379411,2002,3.8,NA
379411,2005,NA,cut
379412,1993,4.2,NA
379412,1996,5.3,NA
379412,1999,6,NA
379412,2002,6.5,NA
379412,2005,7,NA
379412,2014,9.2,NA
380213,1999,3.2,NA
380213,2002,3.3,NA
380213,2005,NA,cut
380301,2002,3.3,NA
380301,2005,NA,cut
380413,1993,18.9,NA
380413,1996,20.3,NA
380413,1999,22.6,NA
380413,2002,24.7,NA
380413,2005,26,NA
380413,2014,30,NA
380414,1993,13.1,NA
380414,1996,13.6,NA
380414,1999,14.1,NA
380414,2002,15,NA
380414,2005,15.5,NA
380414,2014,16.8,NA
380415,1993,4.5,NA
380415,1996,5,NA
380415,1999,5.4,NA
380415,2002,5.8,NA
380415,2005,NA,cut
380416,1993,4.5,NA
380416,1996,4.8,NA
380416,1999,5.1,NA
380416,2002,5.5,NA
380416,2005,5.6,NA
380416,2014,7,bark-stripped
380417,1993,4,NA
380417,1996,4.3,NA
380417,1999,4.3,NA
380417,2002,4.4,NA
380417,2005,4.4,NA
380417,2014,4.4,NA
380418,1993,3.9,NA
380418,1996,4.1,NA
380418,1999,4.5,NA
380418,2002,4.7,NA
380418,2005,4.6,NA
380418,2014,5,NA
380419,1993,3.2,NA
380419,1996,3.2,NA
380419,1999,NA,dead
380420,1993,7.9,NA
380420,1996,8.1,NA
380420,1999,8.1,NA
380420,2002,8.1,NA
380420,2005,8,NA
380420,2014,7.9,NA
380421,1993,8.3,NA
380421,1996,8.4,NA
380421,1999,8.6,NA
380421,2002,8.7,NA
380421,2005,NA,cut
380422,1993,8,NA
380422,1996,9,NA
380422,1999,10.3,NA
380422,2002,11.1,NA
380422,2005,12.1,NA
380422,2014,16,NA
380423,1993,3.1,NA
380423,1996,3.5,NA
380423,1999,3.8,NA
380423,2002,3.9,NA
380423,2005,4.1,NA
380423,2014,6.4,NA
WG567,2014,4.4,NA
381424,1993,20.6,NA
381424,1996,21.2,NA
381424,1999,21.8,NA
381424,2002,22.4,NA
381424,2005,22.7,NA
381424,2014,25.7,NA
381425,1993,3.5,NA
381425,1996,3.6,NA
381425,1999,3.7,NA
381425,2002,3.7,NA
381425,2005,NA,cut
381426,1993,15.5,NA
381426,1996,16.3,NA
381426,1999,16.7,NA
381426,2002,17.3,NA
381426,2005,NA,cut
381427,1993,11,NA
381427,1996,11.3,NA
381427,1999,11.6,NA
381427,2002,11.8,NA
381427,2005,NA,cut
381429,1993,6.9,NA
381429,1996,6.9,NA
381429,1999,6.9,NA
381429,2002,NA,dead
382214,1999,3.2,NA
382214,2002,3.3,NA
382214,2005,NA,cut
382430,1993,16,NA
382430,1996,16.4,NA
382430,1999,16.7,NA
382430,2002,17,NA
382430,2005,NA,cut
382431,1993,10.3,NA
382431,1996,10.6,NA
382431,1999,11.4,NA
382431,2002,11.9,NA
382431,2005,12.2,NA
382431,2014,NA,dead
382432,1993,12.8,NA
382432,1996,13,NA
382432,1999,13.2,NA
382432,2002,13.4,NA
382432,2005,13.4,NA
382432,2014,NA,dead
WG569,2014,3.8,NA
383304,2002,3,NA
383304,2005,3.1,NA
383304,2014,4.8,NA
383306,2002,3.2,NA
383306,2005,NA,cut
383433,1993,3.2,NA
383433,1996,3.3,NA
383433,1999,3.5,NA
383433,2002,3.6,NA
383433,2005,NA,cut
383434,1993,3.1,NA
383434,1996,3.1,NA
383434,1999,3.1,NA
383434,2002,NA,dead
383435,1993,3.5,NA
383435,1996,3.9,NA
383435,1999,4.6,NA
383435,2002,5,NA
383435,2005,NA,cut
383436,1993,17.7,NA
383436,1996,18.3,NA
383436,1999,19,NA
383436,2002,19.4,NA
383436,2005,19.6,NA
383436,2014,NA,dead
383437,1993,14.5,NA
383437,1996,15,NA
383437,1999,15.8,NA
383437,2002,16.2,NA
383437,2005,16.4,NA
383437,2014,NA,dead
383439,1993,14.9,NA
383439,1996,15.3,NA
383439,1999,15.6,NA
383439,2002,15.6,NA
383439,2005,NA,dead
383440,1993,3.5,NA
383440,1996,3.5,NA
383440,1999,3.7,NA
383440,2002,3.7,NA
383440,2005,NA,cut
383441,1993,3.1,NA
383441,1996,3.3,NA
383441,1999,3.5,NA
383441,2002,3.7,NA
383441,2005,NA,cut
383442,1993,3.3,NA
383442,1996,3.4,NA
383442,1999,3.8,NA
383442,2002,4.3,NA
383442,2005,4.1,NA
383442,2014,6.6,NA
383443,2002,3.5,NA
383443,2005,NA,cut
383444,1993,7.6,NA
383444,1996,8.2,NA
383444,1999,8.9,NA
383444,2002,9.4,NA
383444,2005,9.9,NA
383444,2014,13.1,NA
383445,1993,5,NA
383445,1996,5.1,NA
383445,1999,5.1,NA
383445,2002,5.1,NA
383445,2005,NA,cut
383446,1993,11.4,NA
383446,1996,11.4,NA
383446,1999,NA,dead
383447,1993,8,NA
383447,1996,8.9,NA
383447,1999,9.6,NA
383447,2002,10.1,NA
383447,2005,NA,cut
384448,1993,3.8,NA
384448,1996,3.8,NA
384448,1999,3.8,NA
384448,2002,3.9,NA
384448,2005,NA,cut
384449,1993,3.4,NA
384449,1996,3.5,NA
384449,1999,3.5,NA
384449,2002,3.6,NA
384449,2005,NA,cut
384450,1993,15.1,NA
384450,1996,15.2,NA
384450,1999,15.1,NA
384450,2002,15.7,NA
384450,2005,NA,cut
384451,1993,10.1,NA
384451,1996,10.6,NA
384451,1999,11.3,NA
384451,2002,11.9,NA
384451,2005,12.5,NA
384451,2014,16.6,wounded
384452,1993,3.2,NA
384452,1996,3.9,NA
384452,1999,5.1,NA
384452,2002,6.1,NA
384452,2005,NA,cut
384453,1993,4.7,NA
384453,1996,5,NA
384453,1999,5.4,NA
384453,2002,5.9,NA
384453,2005,6.1,NA
384453,2014,9.7,wounded
384454,1993,16.5,NA
384454,1996,17.4,NA
384454,1999,18.6,NA
384454,2002,19.3,NA
384454,2005,NA,cut
384455,1993,4.1,NA
384455,1996,4.5,NA
384455,1999,4.9,NA
384455,2002,5.2,NA
384455,2005,NA,cut
384456,1993,5.1,NA
384456,1996,5.5,NA
384456,1999,6,NA
384456,2002,6.5,NA
384456,2005,NA,dead
384457,1993,5.1,NA
384457,1996,6.2,NA
384457,1999,7.4,NA
384457,2002,8.1,NA
384457,2005,NA,cut
384946,1993,5.1,NA
384946,1996,5.3,NA
384946,1999,5.2,NA
384946,2002,5.7,NA
384946,2005,NA,cut
WG575,2014,4.3,bark-stripped
WG576,2014,4.3,bark-stripped
WG577,2014,3.4,bark-stripped
WG578,2014,3.1,bark-stripped
WG579,2014,3,bark-stripped
385458,1993,3.5,NA
385458,1996,4,NA
385458,1999,4.5,NA
385458,2002,4.7,NA
385458,2005,NA,cut
385459,1993,17,NA
385459,1996,17.2,NA
385459,1999,17.7,NA
385459,2002,18.3,NA
385459,2005,18.2,NA
385459,2014,18.8,NA
385460,1993,7.4,NA
385460,1996,8.9,NA
385460,1999,9.7,NA
385460,2002,10.4,NA
385460,2005,NA,cut
385461,1993,3.8,NA
385461,1996,5.1,NA
385461,1999,6,NA
385461,2002,7.4,NA
385461,2005,NA,cut
385462,1993,23.4,NA
385462,1996,24.7,NA
385462,1999,26.2,NA
385462,2002,26.3,NA
385462,2005,27.6,NA
385462,2014,29.2,NA
385463,1993,3.1,NA
385463,1996,3.5,NA
385463,1999,3.6,NA
385463,2002,3.6,NA
385463,2005,NA,cut
385464,1993,3.4,NA
385464,1996,3.8,NA
385464,1999,4.3,NA
385464,2002,4.9,NA
385464,2005,NA,cut
386215,1999,3.7,NA
386215,2002,4.5,NA
386215,2005,5.7,NA
386215,2014,13.8,bark-stripped
386307,2002,3.2,NA
386307,2005,NA,cut
386465,1993,3,NA
386465,1996,3.2,NA
386465,1999,3.3,NA
386465,2002,3.5,NA
386465,2005,NA,dead
386466,1993,5.5,NA
386466,1996,6,NA
386466,1999,6.5,NA
386466,2002,7.1,NA
386466,2005,NA,cut
386467,1993,32.2,NA
386467,1996,32.6,NA
386467,1999,33.7,NA
386467,2002,35.1,NA
386467,2005,36.6,NA
386467,2014,37,NA
386468,1993,17,NA
386468,1996,NA,dead
386469,1993,3.8,NA
386469,1996,4.4,NA
386469,1999,4.8,NA
386469,2002,6,NA
386469,2005,NA,cut
WG585,2014,9.6,bark-stripped
WG586,2014,5.2,bark-stripped
387216,1999,3.3,NA
387216,2002,3.7,NA
387216,2005,NA,cut
387470,1993,19.8,NA
387470,1996,20.9,NA
387470,1999,21.9,NA
387470,2002,23,NA
387470,2005,23.8,NA
387470,2014,27.6,NA
387471,1993,4.3,NA
387471,1996,4.4,NA
387471,1999,4.4,NA
387471,2002,4.4,NA
387471,2005,NA,cut
387472,1993,14.4,NA
387472,1996,14.4,NA
387472,1999,14.5,NA
387472,2002,14.6,NA
387472,2005,NA,cut
387473,1993,3.4,NA
387473,1996,3.6,NA
387473,1999,4.1,NA
387473,2002,4.5,NA
387473,2005,NA,cut
387474,1993,3.7,NA
387474,1996,4.3,NA
387474,1999,4.9,NA
387474,2002,5.4,NA
387474,2005,NA,cut
387475,1993,6.2,NA
387475,1996,6.4,NA
387475,1999,6.3,NA
387475,2002,6.3,NA
387475,2005,NA,cut
387476,1993,3.3,NA
387476,1996,3.5,NA
387476,1999,3.7,NA
387476,2002,3.8,NA
387476,2005,NA,cut
387477,1993,4.6,NA
387477,1996,5,NA
387477,1999,5.3,NA
387477,2002,5.5,NA
387477,2005,NA,cut
387713,2005,3.8,NA
387713,2014,6.6,wounded
388478,1993,6.2,NA
388478,1996,6.6,NA
388478,1999,7.2,NA
388478,2002,7.6,NA
388478,2005,NA,cut
388479,1993,4.6,NA
388479,1996,NA,dead
388598,1996,3.5,NA
388598,1999,4.2,NA
388598,2002,5,NA
388598,2005,NA,cut
388599,1996,3.2,NA
388599,1999,3.6,NA
388599,2002,4.1,NA
388599,2005,NA,cut
389480,1993,18.8,NA
389480,1996,20,NA
389480,1999,21.3,NA
389480,2002,22.3,NA
389480,2005,23.1,NA
389480,2014,26.8,NA
389481,1993,10.1,NA
389481,1996,10.2,NA
389481,1999,10.4,NA
389481,2002,10.6,NA
389481,2005,10.6,NA
389481,2014,10.8,NA
390302,2002,3.2,NA
390302,2005,NA,cut
390482,1993,11.7,NA
390482,1996,12.5,NA
390482,1999,13.1,NA
390482,2002,13.9,NA
390482,2005,14.5,NA
390482,2014,17.4,wounded
390483,1993,3.7,NA
390483,1996,3.8,NA
390483,1999,3.9,NA
390483,2002,3.9,NA
390483,2005,3.9,NA
390483,2014,6,NA
390484,1993,3.9,NA
390484,1996,4.1,NA
390484,1999,4.2,NA
390484,2002,4.4,NA
390484,2005,NA,cut
390485,1993,8.6,NA
390485,1996,8.7,NA
390485,1999,8.9,NA
390485,2002,9.1,NA
390485,2005,NA,cut
391486,1993,18.1,NA
391486,1996,19,NA
391486,1999,20,NA
391486,2002,20.8,NA
391486,2005,21.1,NA
391486,2014,25.3,NA
391487,1993,22.2,NA
391487,1996,22.7,NA
391487,1999,23.1,NA
391487,2002,24.1,NA
391487,2005,NA,cut
391488,1993,4.1,NA
391488,1996,4.2,NA
391488,1999,4.2,NA
391488,2002,NA,dead
391489,1993,20,NA
391489,1996,20.2,NA
391489,1999,20.2,NA
391489,2002,20.4,NA
391489,2005,NA,cut
392303,2002,3,NA
392303,2005,NA,cut
392490,1993,18.9,NA
392490,1996,18.1,NA
392490,1999,18.8,NA
392490,2002,19.3,NA
392490,2005,NA,cut
392491,1993,15.2,NA
392491,1996,15.7,NA
392491,1999,16.2,NA
392491,2002,16.8,NA
392491,2005,17.2,NA
392491,2014,NA,dead
392492,1993,14,NA
392492,1996,15,NA
392492,1999,15.9,NA
392492,2002,17.5,NA
392492,2005,18.5,NA
392492,2014,24,NA
WG594,2014,3.1,bark-stripped
WG595,2014,3.8,bark-stripped
WG596,2014,3.8,NA
393217,1999,3.9,NA
393217,2002,4.3,NA
393217,2005,4.8,NA
393217,2014,13.6,bark-stripped
393305,2002,3,NA
393305,2005,NA,cut
393493,1993,11.5,NA
393493,1996,12.2,NA
393493,1999,12.7,NA
393493,2002,13.1,NA
393493,2005,13.4,NA
393493,2014,NA,dead
393494,1993,5.3,NA
393494,1996,5.3,NA
393494,1999,6,NA
393494,2002,6.7,NA
393494,2005,NA,cut
393495,1993,3.3,NA
393495,1996,3.6,NA
393495,1999,3.8,NA
393495,2002,4,NA
393495,2005,NA,cut
393496,1993,4.1,NA
393496,1996,4.1,NA
393496,1999,4.2,NA
393496,2002,4.1,NA
393496,2005,NA,cut
393497,1993,6.2,NA
393497,1996,6.3,NA
393497,1999,6.7,NA
393497,2002,7.3,NA
393497,2005,8.2,unmeasured/estimated
393497,2014,11,wounded
393498,1993,15,NA
393498,1996,15.1,NA
393498,1999,15.2,NA
393498,2002,15.2,NA
393498,2005,NA,cut
393499,1993,18.8,NA
393499,1996,19.5,NA
393499,1999,20.7,NA
393499,2002,21.5,NA
393499,2005,22.1,NA
393499,2014,24.5,NA
393500,1993,5.6,NA
393500,1996,5.5,NA
