Indv,Stem,X,Y,X1,Y1,Species,Start,End
RG126,RG128,55,20,56.4,21.5,Cleyera japonica,2014,NA
RG137,RG137,55,20,56.1,24.2,Quercus glauca,2014,NA
114529,114529,55,20,58.7,21.5,Eurya japonica var. japonica,1993,NA
114530,114530,55,20,56.6,21.1,Symplocos prunifolia,1993,NA
114531,114531,55,20,55.7,24.2,Osmanthus heterophyllus,1993,NA
114531,114532,55,20,55.7,24.2,Osmanthus heterophyllus,1993,NA
114533,114533,55,20,57.4,24.4,Ilex pedunculosa,1993,NA
114534,114534,55,20,57.6,24.9,Gamblea innovans,1993,2002
114535,114535,55,20,58.6,23.7,Gamblea innovans,1993,1999
114536,114536,55,20,59.8,22.9,Ilex pedunculosa,1993,NA
114537,114537,55,20,59.8,24,Symplocos prunifolia,1993,2005
114537,114538,55,20,59.8,24,Symplocos prunifolia,1993,2005
114539,114539,55,20,59.9,24.8,Rhododendron reticulatum,1993,1996
RG140,RG140,55,25,57.7,26.3,Eurya japonica var. japonica,2014,NA
115540,115540,55,25,59.5,26.8,Symplocos prunifolia,1993,NA
115541,115541,55,25,58.1,25.9,Chengiopanax sciadophylloides,1993,NA
115542,115542,55,25,56.7,25.9,Lyonia ovalifolia var. elliptica,1993,1993
115544,115544,55,25,57.4,26.8,Gamblea innovans,1993,NA
115804,115804,55,25,58.7,26.7,Eurya japonica var. japonica,2002,NA
116545,116162,55,30,58.5,30.5,Quercus glauca,1999,NA
116545,116545,55,30,59.5,30.5,Quercus glauca,1993,NA
116545,116546,55,30,59.5,30.5,Quercus glauca,1993,NA
116547,116547,55,30,58.5,30.5,Quercus glauca,1993,NA
116547,116548,55,30,58.5,30.4,Quercus glauca,1993,NA
116549,116549,55,30,57.8,30.2,Ilex macropoda,1993,2005
116549,116550,55,30,57.8,30.2,Ilex macropoda,1993,2005
116549,116551,55,30,57.9,30.3,Ilex macropoda,1993,2005
116549,116552,55,30,57.5,30.1,Ilex macropoda,1993,2005
116549,116553,55,30,57.5,30.2,Ilex macropoda,1993,2005
116555,116555,55,30,57.3,30.5,Quercus glauca,1993,NA
116558,116556,55,30,57.8,30.9,Quercus glauca,1993,NA
116558,116557,55,30,57.8,30.9,Quercus glauca,1993,NA
116558,116558,55,30,57.8,30.9,Quercus glauca,1993,NA
116559,116559,55,30,55,31.5,Wisteria floribunda,1993,2002
116560,116560,55,30,55.4,31.8,Quercus glauca,1993,NA
116561,116561,55,30,59.1,32.1,Wisteria floribunda,1993,NA
116562,116562,55,30,58.7,32.8,Gamblea innovans,1993,2005
116563,116563,55,30,59.3,32.8,Wisteria floribunda,1993,NA
116564,116564,55,30,55.7,33.3,Quercus glauca,1993,NA
116565,116565,55,30,55.5,33.9,Wisteria floribunda,1993,2005
116547,116689,55,30,58.5,30.5,Quercus glauca,2005,NA
116690,116690,55,30,55.5,31.7,Eurya japonica var. japonica,2005,NA
116805,116805,55,30,57.1,30.5,Eurya japonica var. japonica,2002,NA
117806,RG165,55,35,59.1,38,Cleyera japonica,2014,NA
RG168,RG168,55,35,55.7,36.2,Quercus glauca,2014,NA
RG169,RG169,55,35,55.6,38.9,Quercus glauca,2014,NA
RG169,RG170,55,35,55.6,38.9,Quercus glauca,2014,NA
117566,117566,55,35,56.4,35.3,Eurya japonica var. japonica,1993,NA
117567,117567,55,35,55.3,38.9,Wisteria floribunda,1993,NA
117683,117683,55,35,59.1,38,Cleyera japonica,2005,NA
117806,117806,55,35,59.1,38,Cleyera japonica,2002,NA
118568,118568,55,40,57.8,41.7,Abies firma,1993,NA
118569,118569,55,40,59.3,42,Quercus glauca,1993,NA
119570,119570,55,45,56.5,46,Quercus glauca,1993,NA
119570,119571,55,45,56.5,46,Quercus glauca,1993,NA
119570,119572,55,45,56.5,46,Quercus glauca,1993,NA
119570,119573,55,45,56.5,46,Quercus glauca,1993,NA
119697,119697,55,45,59.8,48.3,Quercus glauca,2005,NA
RG182,RG182,60,0,64.9,3.8,Eurya japonica var. japonica,2014,NA
120600,120600,60,0,63.4,0.3,Quercus serrata,1993,2005
120601,120601,60,0,64.1,0.5,Ilex pedunculosa,1993,2005
120602,120602,60,0,64.9,4.8,Symplocos prunifolia,1993,NA
120603,120603,60,0,64.4,4.8,Symplocos prunifolia,1993,NA
120604,120604,60,0,60.5,4.2,Cryptomeria japonica,1993,NA
120605,120605,60,0,61.5,1.7,Cryptomeria japonica,1993,2005
120601,120889,60,0,64.1,0.5,Ilex pedunculosa,1993,2005
RG193,RG193,60,5,62,7,Quercus glauca,2014,NA
RG195,RG195,60,5,62.3,9.8,Quercus glauca,2014,NA
121392,121392,60,5,62.1,7.8,Eurya japonica var. japonica,1996,NA
121606,121606,60,5,64,6.2,Cryptomeria japonica,1993,NA
121607,121607,60,5,64.5,8.8,Gamblea innovans,1993,2005
121608,121608,60,5,64.4,8.6,Symplocos prunifolia,1993,NA
121609,121609,60,5,62.7,9.6,Symplocos prunifolia,1993,NA
121610,121610,60,5,62.2,6.8,Cryptomeria japonica,1993,NA
121611,121611,60,5,61,5.3,Cryptomeria japonica,1993,NA
121612,121612,60,5,60.9,8.8,Ilex pedunculosa,1993,NA
121613,121613,60,5,61,8.6,Ilex pedunculosa,1993,1996
121807,121807,60,5,63.8,6.8,Eurya japonica var. japonica,2002,NA
121808,121808,60,5,64,8.8,Eurya japonica var. japonica,2002,NA
RG196,RG196,60,10,61.7,10.9,Wisteria floribunda,2014,NA
122891,RG207,60,10,64.7,14.3,Quercus glauca,2014,NA
122891,RG208,60,10,64.7,14.3,Quercus glauca,2014,NA
RG202,RG202,60,10,60.4,14.4,Eurya japonica var. japonica,2014,NA
122891,122163,60,10,64.7,14.3,Quercus glauca,1999,NA
122614,122614,60,10,64.4,12.8,Toxicodendron trichocarpum,1993,1993
122615,122615,60,10,63.9,12.7,Symplocos prunifolia,1993,NA
122616,122616,60,10,63.4,10.9,Toxicodendron trichocarpum,1993,2002
122617,122617,60,10,62.5,12.9,Gamblea innovans,1993,NA
122618,122618,60,10,62.9,13.7,Cryptomeria japonica,1993,NA
122618,122619,60,10,62.9,13.8,Cryptomeria japonica,1993,2002
122620,122620,60,10,61.9,12.1,Symplocos prunifolia,1993,2005
122621,122621,60,10,61.9,12.1,Gamblea innovans,1993,NA
122622,122622,60,10,62.5,11.2,Symplocos prunifolia,1993,NA
122623,122623,60,10,63.4,12.2,Quercus acutissima,1993,2005
122624,122624,60,10,60.4,14.8,Gamblea innovans,1993,NA
122891,122891,60,10,64.7,14.3,Quercus glauca,1993,NA
RG210,RG210,60,15,63.4,16.7,Photinia glabra,2014,NA
RG212,RG212,60,15,63.3,17.1,Quercus glauca,2014,NA
RG214,RG214,60,15,61.3,17,Cleyera japonica,2014,NA
RG215,RG215,60,15,60.7,16.2,Quercus glauca,2014,NA
RG216,RG216,60,15,60.9,17,Quercus glauca,2014,2005
RG216,RG217,60,15,60.9,17,Quercus glauca,2014,NA
123626,123164,60,15,64.4,19.5,Symplocos prunifolia,1999,2005
123625,123625,60,15,63.9,17.2,Cleyera japonica,1993,NA
123626,123626,60,15,64.4,19.5,Symplocos prunifolia,1993,NA
123627,123627,60,15,61.7,19.9,Lyonia ovalifolia var. elliptica,1993,2002
123628,123628,60,15,60.7,18.9,Gamblea innovans,1993,1993
123629,123629,60,15,60.5,19.1,Gamblea innovans,1993,1993
123630,123630,60,15,60.3,15.8,Gamblea innovans,1993,2005
123631,123631,60,15,60.4,15.3,Gamblea innovans,1993,NA
123809,123809,60,15,63.6,17,Laurocerasus spinulosa,2002,2005
123631,123890,60,15,60.4,15.3,Gamblea innovans,1993,NA
123628,123938,60,15,60.7,18.9,Gamblea innovans,1993,1993
124644,RG228,60,20,64.9,24.4,Photinia glabra,2014,NA
124634,124632,60,20,64.4,21.4,Quercus glauca,1993,NA
124634,124633,60,20,64.3,21.3,Quercus glauca,1993,NA
124634,124634,60,20,64.3,21.5,Quercus glauca,1993,NA
124634,124635,60,20,64.2,21.4,Quercus glauca,1993,NA
124636,124636,60,20,62.5,20.3,Styrax japonica,1993,2002
124637,124637,60,20,61.6,20.4,Gamblea innovans,1993,2002
124639,124638,60,20,61.8,21.3,Gamblea innovans,1993,1993
124639,124639,60,20,61.8,21.4,Gamblea innovans,1993,1993
124640,124640,60,20,60.5,21.3,Rhododendron reticulatum,1993,2005
124640,124641,60,20,60.4,21.3,Rhododendron reticulatum,1993,2005
124642,124642,60,20,60.9,22.9,Gamblea innovans,1993,2002
124643,124643,60,20,60.7,23.5,Gamblea innovans,1993,NA
124644,124644,60,20,64.9,24.4,Photinia glabra,1993,NA
124634,124892,60,20,64.3,21.5,Quercus glauca,1993,NA
124644,124893,60,20,64.9,24.4,Photinia glabra,1993,NA
RG239,RG239,60,25,64.5,26.2,Eurya japonica var. japonica,2014,NA
RG241,RG241,60,25,64.2,27.5,Eurya japonica var. japonica,2014,NA
125645,125171,60,25,64,25.9,Quercus glauca,1999,1999
125645,125645,60,25,64,25.9,Quercus glauca,1993,NA
125646,125646,60,25,63.7,28.7,Symplocos prunifolia,1993,NA
125647,125647,60,25,62.6,27.9,Symplocos prunifolia,1993,1999
125648,125648,60,25,60,26.9,Rhododendron reticulatum,1993,1993
125645,125895,60,25,64,25.9,Quercus glauca,1993,NA
125645,125896,60,25,64,25.9,Quercus glauca,1996,NA
125645,125897,60,25,64,25.9,Quercus glauca,1993,NA
126656,RG247,60,30,60.1,32.6,Quercus glauca,2014,NA
RG249,RG249,60,30,62.6,32.8,Wisteria floribunda,2014,NA
126649,126649,60,30,64.3,30.2,Styrax japonica,1993,2005
126651,126651,60,30,64.2,30.4,Quercus glauca,1993,NA
126651,126652,60,30,64.2,30.4,Quercus glauca,1993,NA
126653,126653,60,30,63.6,30.3,Gamblea innovans,1993,2002
126654,126654,60,30,61.5,30.7,Quercus glauca,1993,2002
126655,126655,60,30,61,32.6,Gamblea innovans,1993,2005
126656,126656,60,30,60.1,32.6,Quercus glauca,1993,NA
126657,126657,60,30,62.9,34.9,Quercus glauca,1993,NA
126691,126691,60,30,62.6,30.3,Quercus glauca,2005,NA
126649,126898,60,30,64.3,30.2,Styrax japonica,1993,NA
126899,126899,60,30,61.1,32.6,Quercus glauca,1993,2002
127667,RG256,60,35,64.1,39.3,Quercus glauca,2014,NA
127667,RG257,60,35,64.1,39.3,Quercus glauca,2014,NA
127667,127165,60,35,64.1,39.5,Quercus glauca,1999,NA
127658,127658,60,35,62.5,35.1,Quercus glauca,1993,NA
127659,127659,60,35,63.5,36.3,Quercus glauca,1993,NA
127660,127660,60,35,63.4,36.5,Gamblea innovans,1993,1996
127661,127661,60,35,63.8,36.6,Wisteria floribunda,1993,1999
127667,127662,60,35,64.2,39.5,Quercus glauca,1993,NA
127667,127663,60,35,64.2,39.4,Quercus glauca,1993,NA
127667,127664,60,35,64.1,39.5,Quercus glauca,1993,NA
127667,127665,60,35,64.2,39.5,Quercus glauca,1993,NA
127667,127666,60,35,64,39.2,Quercus glauca,1993,2002
127667,127667,60,35,64.1,39.3,Quercus glauca,1993,NA
127668,127668,60,35,63.8,39.8,Albizia julibrissin,1993,NA
127669,127669,60,35,63,39.9,Wisteria floribunda,1993,1996
127670,127670,60,35,63,39.9,Wisteria floribunda,1993,1999
127671,127671,60,35,60.7,39.9,Quercus glauca,1993,1993
127672,127672,60,35,60.4,36.5,Quercus glauca,1993,NA
127667,127692,60,35,64.2,39.5,Quercus glauca,2005,NA
127672,127901,60,35,60.4,36.5,Quercus glauca,1993,2005
RG265,RG265,60,40,61.5,40,Wisteria floribunda,2014,NA
128675,RG268,60,40,63,40.3,Quercus glauca,2014,NA
RG271,RG271,60,40,61,44.3,Wisteria floribunda,2014,NA
128678,RG273,60,40,61.9,43.3,Quercus glauca,2014,NA
128673,128673,60,40,61.9,40.1,Quercus glauca,1993,2005
128674,128674,60,40,61.6,40.2,Quercus glauca,1993,NA
128675,128675,60,40,63,40.3,Quercus glauca,1993,NA
128677,128677,60,40,61.9,40.9,Wisteria floribunda,1993,2005
128678,128678,60,40,61.9,43.3,Quercus glauca,1993,NA
128694,128694,60,40,61,44.9,Wisteria floribunda,2005,NA
128674,128900,60,40,61.6,40.2,Quercus glauca,1993,2005
128675,128902,60,40,63,40.3,Quercus glauca,1993,NA
129681,RG277,60,45,63.1,45.1,Quercus glauca,2014,NA
129679,129679,60,45,64.5,45.7,Wisteria floribunda,1993,2005
129679,129680,60,45,64.5,45.6,Wisteria floribunda,1993,NA
129681,129681,60,45,63.1,45.1,Quercus glauca,1993,NA
129682,129682,60,45,61.9,45.7,Wisteria floribunda,1993,NA
129683,129683,60,45,61,45.3,Quercus glauca,1993,2005
129683,129684,60,45,60.9,45.2,Quercus glauca,1993,2005
129685,129685,60,45,60.1,48.4,Quercus glauca,1993,NA
129686,129686,60,45,61.1,48.3,Cleyera japonica,1993,NA
129687,129687,60,45,64.5,49.2,Quercus glauca,1993,NA
129681,129693,60,45,63.1,45.1,Quercus glauca,2005,NA
129686,129695,60,45,61.1,48.3,Cleyera japonica,2005,NA
129687,129696,60,45,64.5,49.2,Quercus glauca,2005,NA
130756,RG286,65,0,69.6,3.3,Ilex pedunculosa,2014,NA
130756,RG287,65,0,69.7,3.3,Ilex pedunculosa,2014,NA
130756,RG288,65,0,69.7,3.3,Ilex pedunculosa,2014,NA
130756,130756,65,0,69.6,3.3,Ilex pedunculosa,1993,NA
130757,130757,65,0,69.1,0.3,Symplocos prunifolia,1993,2005
130758,130758,65,0,67.2,0.5,Cryptomeria japonica,1993,1996
130759,130759,65,0,66.9,0.6,Symplocos prunifolia,1993,2005
130760,130760,65,0,65.5,0.7,Ilex pedunculosa,1993,2005
130760,130761,65,0,65.5,0.9,Ilex pedunculosa,1993,2005
130763,130763,65,0,65.2,0.2,Symplocos prunifolia,1993,1996
130764,130764,65,0,66.6,4.5,Symplocos prunifolia,1993,NA
130764,130765,65,0,66.5,4.4,Symplocos prunifolia,1993,2005
131750,131750,65,5,69.7,9.9,Symplocos prunifolia,1993,NA
131751,131751,65,5,68.7,8,Symplocos prunifolia,1993,NA
131752,131752,65,5,69.5,7,Symplocos prunifolia,1993,NA
131753,131753,65,5,65.7,5.6,Symplocos prunifolia,1993,1996
131754,131754,65,5,65.8,7.1,Cryptomeria japonica,1993,NA
131755,131755,65,5,66.5,8.8,Cryptomeria japonica,1993,NA
132747,132747,65,10,69,11.9,Cryptomeria japonica,1993,NA
132748,132748,65,10,66.6,13.5,Ilex pedunculosa,1993,NA
132748,132749,65,10,66.5,13.4,Ilex pedunculosa,1993,2005
RG301,RG301,65,15,69.9,16,Eurya japonica var. japonica,2014,NA
133738,RG304,65,15,67.9,18.1,Quercus glauca,2014,NA
133738,133166,65,15,67.9,18.1,Quercus glauca,1999,NA
133738,133167,65,15,67.9,18.1,Quercus glauca,1999,NA
133168,133168,65,15,66.5,15.6,Quercus glauca,1999,NA
133170,133169,65,15,68.3,17.9,Quercus glauca,1999,NA
133170,133170,65,15,68.3,17.9,Quercus glauca,1999,NA
133736,133736,65,15,69.5,18.3,Clethra barbinervis,1993,2005
133737,133737,65,15,68.3,19.4,Symplocos prunifolia,1993,NA
133738,133738,65,15,67.9,18.1,Quercus glauca,1996,NA
133736,133739,65,15,69.5,18.3,Clethra barbinervis,1993,2005
133740,133740,65,15,68.1,17.8,Quercus glauca,1993,1996
133741,133741,65,15,65.6,15.5,Symplocos prunifolia,1993,NA
133742,133742,65,15,66.3,15.6,Gamblea innovans,1993,1996
133742,133743,65,15,66.2,15.6,Gamblea innovans,1993,1996
133742,133744,65,15,66.2,15.6,Gamblea innovans,1993,1996
133742,133745,65,15,66.1,15.6,Gamblea innovans,1993,1996
133746,133746,65,15,65.6,19.4,Quercus glauca,1993,NA
134731,RG309,65,20,66,21.9,Quercus glauca,2014,NA
134727,134727,65,20,69.9,24.6,Eurya japonica var. japonica,1993,NA
134728,134728,65,20,68.2,24,Quercus glauca,1993,NA
134731,134731,65,20,66.1,21.9,Quercus glauca,1993,NA
134732,134732,65,20,65.7,23.6,Zanthoxylum ailanthoides,1993,NA
134733,134733,65,20,67.4,24.1,Chengiopanax sciadophylloides,1993,2005
134733,134734,65,20,67.4,24.2,Chengiopanax sciadophylloides,1993,1996
134733,134735,65,20,67.4,24.2,Chengiopanax sciadophylloides,1993,2002
RG313,RG313,65,25,69.5,25,Eurya japonica var. japonica,2014,NA
RG320,RG320,65,25,69.4,29.2,Quercus glauca,2014,NA
RG320,RG321,65,25,69.4,29.2,Quercus glauca,2014,NA
135171,135171,65,25,68.5,27,Quercus glauca,2005,NA
135324,135324,65,25,66.2,29.7,Photinia glabra,2005,NA
135324,135325,65,25,66.2,29.7,Photinia glabra,2005,NA
135722,135720,65,25,69.4,29.5,Gamblea innovans,1993,NA
135722,135721,65,25,69.4,29.5,Gamblea innovans,1993,NA
135722,135722,65,25,69.5,29.6,Gamblea innovans,1993,NA
135722,135723,65,25,69.4,29.6,Gamblea innovans,1993,2005
135724,135724,65,25,69.2,29.7,Cerasus jamasakura,1993,NA
135725,135725,65,25,68.6,29.5,Symplocos prunifolia,1993,NA
136172,RG328,65,30,68.9,32.6,Castanopsis cuspidata,2014,NA
RG329,RG329,65,30,68.9,32.7,Quercus glauca,2014,NA
RG460,RG460,65,30,69.8,30.7,Eurya japonica var. japonica,2014,NA
136172,136172,65,30,68.9,32.5,Castanopsis cuspidata,1999,NA
136173,136173,65,30,69.7,32.8,Quercus glauca,1999,NA
136391,136391,65,30,69,31.5,Eurya japonica var. japonica,1996,NA
136716,136716,65,30,69.9,33,Gamblea innovans,1993,2005
136717,136717,65,30,68.5,31.2,Symplocos prunifolia,1993,NA
136718,136718,65,30,68.4,31.1,Photinia glabra,1993,NA
137699,137699,65,35,66.3,39.8,Quercus glauca,1993,NA
137705,137700,65,35,67,38.1,Quercus glauca,1993,NA
137705,137701,65,35,67.3,38.1,Quercus glauca,1993,NA
137705,137703,65,35,67.3,38.6,Quercus glauca,1993,1996
137705,137704,65,35,67.4,38.5,Quercus glauca,1993,NA
137705,137705,65,35,67.5,38.5,Quercus glauca,1993,NA
137706,137706,65,35,68.7,38.5,Quercus serrata,1993,2005
137709,137707,65,35,68.9,37.7,Ilex macropoda,1993,1996
137709,137708,65,35,68.9,37.5,Ilex macropoda,1993,2005
137709,137709,65,35,68.8,37.7,Ilex macropoda,1993,2002
137709,137710,65,35,68.7,37.5,Ilex macropoda,1993,2005
137709,137711,65,35,68.5,37.7,Ilex macropoda,1993,2005
137712,137712,65,35,67.1,37.8,Quercus glauca,1993,NA
137712,137713,65,35,67.1,37.8,Quercus glauca,1993,1996
137714,137714,65,35,68.9,35.4,Symplocos prunifolia,1993,NA
137715,137715,65,35,66.5,35.8,Quercus glauca,1993,2005
137709,137903,65,35,68.8,37.7,Ilex macropoda,1993,2002
137709,137904,65,35,68.5,37.7,Ilex macropoda,1993,1993
138691,RG347,65,40,68.7,43.2,Quercus glauca,2014,NA
138691,138691,65,40,68.8,43.2,Quercus glauca,1993,NA
138691,138692,65,40,68.9,43.2,Quercus glauca,1993,NA
138693,138693,65,40,70,42.2,Camellia japonica,1993,NA
138694,138694,65,40,66.2,42.5,Quercus glauca,1993,NA
138695,138695,65,40,65.4,41.2,Quercus glauca,1993,NA
138695,138696,65,40,65.5,41.1,Quercus glauca,1993,NA
138695,138697,65,40,65.2,41.1,Quercus glauca,1993,NA
138695,138698,65,40,65.7,41.2,Quercus glauca,1993,NA
138694,138905,65,40,66.2,42.5,Quercus glauca,1993,NA
138694,138906,65,40,66.2,42.5,Quercus glauca,1993,1993
139689,RG350,65,45,68.1,46.7,Quercus glauca,2014,NA
139688,139688,65,45,65.3,46.9,Gamblea innovans,1993,NA
139689,139689,65,45,68.1,46.9,Quercus glauca,1993,1999
139689,139690,65,45,68.1,46.8,Quercus glauca,1993,NA
RG416,RG416,70,0,74.9,4.7,Eurya japonica var. japonica,2014,NA
RG417,RG417,70,0,71.7,4.2,Eurya japonica var. japonica,2014,NA
140766,140766,70,0,73.1,0.8,Symplocos prunifolia,1993,NA
140767,140767,70,0,74.2,2.9,Cryptomeria japonica,1993,NA
140768,140768,70,0,75,2.9,Cryptomeria japonica,1993,2005
140769,140769,70,0,74.8,4.7,Pinus densiflora,1993,1996
140770,140770,70,0,71.5,3.8,Symplocos prunifolia,1993,2005
140771,140771,70,0,70.9,4.9,Cryptomeria japonica,1993,2005
140772,140772,70,0,70.3,2.2,Symplocos prunifolia,1993,NA
140773,140773,70,0,70.8,1.5,Symplocos prunifolia,1993,1999
RG422,RG422,70,5,72.1,7.3,Cleyera japonica,2014,NA
141774,141774,70,5,73.7,6.1,Chengiopanax sciadophylloides,1993,NA
141775,141775,70,5,70.2,5.2,Symplocos prunifolia,1993,NA
141776,141776,70,5,70.3,6.1,Cryptomeria japonica,1993,NA
141777,141777,70,5,71.2,7.8,Cryptomeria japonica,1993,2002
141778,141778,70,5,72,7.4,Cryptomeria japonica,1993,NA
141779,141779,70,5,74.4,8.3,Symplocos prunifolia,1993,1996
141780,141780,70,5,74.8,9.7,Symplocos prunifolia,1993,NA
141782,141782,70,5,72.3,9.3,Cryptomeria japonica,1993,NA
141783,141783,70,5,70.5,9.6,Symplocos prunifolia,1993,NA
RG431,RG431,70,10,73.8,10.1,Eurya japonica var. japonica,2014,NA
142784,142784,70,10,71.3,11,Symplocos prunifolia,1993,NA
142785,142785,70,10,72,12.2,Symplocos prunifolia,1993,NA
142786,142786,70,10,73.2,12.5,Symplocos prunifolia,1993,NA
142787,142787,70,10,74.5,12.3,Symplocos prunifolia,1993,NA
142788,142788,70,10,72.7,14.6,Clethra barbinervis,1993,2005
142789,142789,70,10,70.4,13.8,Symplocos prunifolia,1993,NA
143793,RG434,70,15,71.1,16.3,Ilex pedunculosa,2014,NA
143790,143790,70,15,74.4,15.1,Symplocos prunifolia,1993,NA
143791,143791,70,15,73.3,15.3,Symplocos prunifolia,1993,NA
143792,143792,70,15,72.9,15.6,Symplocos prunifolia,1993,2005
143793,143793,70,15,71.1,16.3,Ilex pedunculosa,1993,NA
143794,143794,70,15,70.3,15.5,Symplocos prunifolia,1993,2005
143795,143795,70,15,70.3,18.2,Symplocos prunifolia,1993,NA
143796,143796,70,15,71.4,19.4,Symplocos prunifolia,1993,NA
143797,143797,70,15,73.7,18.5,Eurya japonica var. japonica,1999,NA
RG442,RG442,70,20,73.6,23.4,Eurya japonica var. japonica,2014,NA
RG441,RG441,70,20,70,22,Quercus glauca,2014,NA
144798,144798,70,20,70.2,21.3,Clethra barbinervis,1993,2005
144799,144799,70,20,71.5,20.9,Cryptomeria japonica,1993,NA
144800,144800,70,20,75,22,Symplocos prunifolia,1993,2005
144801,144801,70,20,74.4,22.8,Symplocos prunifolia,1993,2005
144802,144802,70,20,70.6,24.5,Gamblea innovans,1993,1999
144802,144803,70,20,70.7,24.5,Gamblea innovans,1993,1996
RG444,RG444,70,25,73.7,25,Quercus glauca,2014,NA
RG452,RG452,70,25,74,26.6,Quercus glauca,2014,NA
145300,145300,70,25,71.5,26.6,Cleyera japonica,2002,NA
145300,145326,70,25,71.5,26.6,Cleyera japonica,2005,NA
145327,145327,70,25,74.7,29.9,Cleyera japonica,2005,NA
145608,145608,70,25,72.4,26.7,Cleyera japonica,1996,NA
145609,145609,70,25,71.7,26.5,Cleyera japonica,1996,NA
145805,145805,70,25,73.6,25.5,Ilex pedunculosa,1993,1999
145806,145806,70,25,72.3,26,Quercus glauca,1993,NA
145806,145807,70,25,72.3,26.1,Quercus glauca,1993,NA
145808,145808,70,25,73.1,25.5,Gamblea innovans,1993,1993
145809,145809,70,25,74.3,26.2,Fraxinus sieboldiana,1993,1993
145810,145810,70,25,73.6,26,Rhododendron reticulatum,2005,NA
145811,145811,70,25,74.8,27.7,Gamblea innovans,1993,1993
145812,145812,70,25,74.1,27.9,Eurya japonica var. japonica,1999,NA
145813,145813,70,25,74.1,28.6,Ilex pedunculosa,1993,2005
145814,145814,70,25,73.2,29.5,Symplocos prunifolia,1993,NA
RG463,RG463,70,30,74.8,32.8,Cleyera japonica,2014,NA
RG466,RG466,70,30,74.3,32.5,Quercus glauca,2014,NA
146301,146301,70,30,73.5,30.2,Cleyera japonica,2002,NA
146302,146302,70,30,72.8,30.5,Eurya japonica var. japonica,2002,NA
146303,146303,70,30,72.8,32.7,Eurya japonica var. japonica,2002,NA
146304,146304,70,30,70.3,30.9,Eurya japonica var. japonica,2002,NA
146332,146332,70,30,74.8,32.8,Symplocos prunifolia,2005,2005
146815,146815,70,30,72.8,30.6,Symplocos prunifolia,1993,NA
146816,146816,70,30,70.4,30.4,Lyonia ovalifolia var. elliptica,1993,NA
146816,146817,70,30,70.4,30.5,Lyonia ovalifolia var. elliptica,1993,1999
146818,146818,70,30,70.8,31.8,Symplocos prunifolia,1993,2005
146819,146819,70,30,71.7,34.2,Symplocos prunifolia,1993,NA
146820,146820,70,30,72.5,33.3,Chengiopanax sciadophylloides,1993,1993
146820,146821,70,30,72.5,33.3,Chengiopanax sciadophylloides,1993,1993
146822,146822,70,30,74.6,32.5,Symplocos prunifolia,1993,2005
146822,146823,70,30,74.6,32.5,Symplocos prunifolia,1993,2005
146824,146824,70,30,73.9,33.8,Symplocos prunifolia,1993,NA
146825,146825,70,30,74.1,34,Photinia glabra,1993,NA
RG356,RG356,70,35,73.8,35.9,Quercus glauca,2014,NA
RG357,RG357,70,35,74,37,Cleyera japonica,2014,NA
147838,WG674,70,35,73.9,38.4,Quercus glauca,2014,NA
147305,147305,70,35,72.4,36.1,Photinia glabra,2002,NA
147826,147826,70,35,71.8,35.2,Ilex pedunculosa,1993,NA
147827,147827,70,35,71.7,35.3,Ilex pedunculosa,1993,NA
147832,147829,70,35,72.2,35.4,Ilex pedunculosa,1993,2002
147832,147830,70,35,72.1,35.4,Ilex pedunculosa,1993,2002
147832,147831,70,35,71.9,35.5,Ilex pedunculosa,1993,1999
147832,147832,70,35,72,35.5,Ilex pedunculosa,1993,2005
147833,147833,70,35,71.4,37,Quercus glauca,1993,NA
147833,147834,70,35,71.4,37,Quercus glauca,1996,2005
147833,147835,70,35,71.3,37,Quercus glauca,1993,NA
147837,147836,70,35,74.5,37.3,Ilex pedunculosa,1993,1996
147837,147837,70,35,74.5,37.4,Ilex pedunculosa,1993,1993
